name,symbol,country,exchange,sector
X Financial ADR ,xyf,united states,xnys,consumer finance
X Spring Capital PCL ,xpg,thailand,xbkk,securities
X20 JSC ,x20,vietnam,hstc,clothing
X2M Connect Ltd. ,x2m,australia,xasx,emerging technologies
X4 Pharmaceuticals Inc. ,xfor,united states,xnas,biotechnology
X4 Pharmaceuticals Inc. Cl B Wt ,xfoww,united states,ootc,None
Xaar PLC ,xar,united kingdom,xlon,computers/consumer electronics
XAC Automation Corp. ,5490,taiwan,roco,computers/consumer electronics
Xaela Inversions S.A. ,s3065,spain,xmad,mutual & other funds
XAI Octagon Floating Rate & Alternative Income Term Trust 6.5% Pfd. ,xflt.pra,united states,xnys,closed-end funds
Xajoma Inversiones 2006 S.A. ,s3224,spain,xmad,mutual & other funds
Xali Gold Corp. ,xgc,canada,xtsx,gold
Xalles Holdings Inc. ,xall,united states,ootc,shell companies
Xanadu Mines Ltd. ,xam,australia,xasx,non-ferrous metals
Xanadu Mines Ltd. ,xanaf,united states,ootc,non-ferrous metals
Xanadu Mines Ltd. ,xam,canada,xtse,non-ferrous metals
Xander International Corp. ,6118,taiwan,roco,computers/consumer electronics
Xander Resources Inc. ,xnd,canada,xtsx,general mining
Xander Resources Inc. ,xndrf,united states,ootc,general mining
XANO Industri AB Series B ,xano.b,sweden,xsto,precision products
XANO Industri AB Series B ,0rq7,united kingdom,xlon,precision products
Xantippe Resources Ltd. ,xtc,australia,xasx,non-ferrous metals
Xavi Solutionnode AB ,xavi.b,sweden,xngm,industrial electronics
Xavi Technologies Corp. ,3447,taiwan,roco,networking
XAVIS Co. Ltd. ,254120,south korea,xkrx,precision products
XBiotech Inc. ,xbit,united states,xnas,biotechnology
Xbrane Biopharma AB ,xbrane,sweden,xsto,pharmaceuticals
XBS Pro-Log S.A. ,xbs,poland,xwar,transportation services
Xcel Brands Inc. ,xelb,united states,xnas,clothing
Xcel Energy Inc. ,xel,united states,xnas,electric utilities
Xcel Energy Inc. ,0m1r,united kingdom,xlon,electric utilities
Xcelerate Inc. ,xcrt,united states,ootc,healthcare provision
XcelMobility Inc. ,xcll,united states,ootc,software
Xcelplus International Inc. ,xlpi,united states,ootc,chemicals
Xchanging Solutions Ltd. ,532616,india,xbom,computer services
XCMG Construction Machinery Co. Ltd. ,000425,china,xshe,mobile machinery
XCPCNL Business Services Corp. ,xcpl,united states,ootc,diversified business services
Xcure Corp. ,070300,south korea,xkrx,precision products
XD Inc. ,2400,hong kong,xhkg,toys & games
XDC Industries (Shenzhen) Ltd. ,300615,china,xshe,networking
Xebec Adsorption Inc. ,xbc,canada,xtse,industrial machinery
Xebec Adsorption Inc. ,xebef,united states,ootc,industrial machinery
Xebio Holdings Co. Ltd. ,8281,japan,xtks,specialty retail
Xebra Brands Ltd. ,xbra,canada,xcnq,farming
Xebra Brands Ltd. ,xbraf,united states,ootc,farming
Xelpmoc Design & Tech Ltd. ,542367,india,xbom,None
Xencor Inc. ,xncr,united states,xnas,biotechnology
Xenetic Biosciences Inc. ,xbio,united states,xnas,biotechnology
Xenetic Biosciences Inc. Wt ,xbiow,united states,xnas,None
Xenia Hotels & Resorts Inc. ,xhr,united states,xnys,hotels
Xenon Pharmaceuticals Inc. ,xene,united states,xnas,biotechnology
Xenonics Holdings Inc. ,xnnhq,united states,ootc,defense equipment/products
Xeriant Inc. ,xeri,united states,ootc,clothing
Xeris Biopharma Holdings Inc. ,xers,united states,xnas,pharmaceuticals
Xero Ltd. ,xro,australia,xasx,software
Xero Ltd. ,xrolf,united states,ootc,software
Xero Ltd. ,0xe,germany,xfra,software
Xeros Technology Group PLC ,xsg,united kingdom,xlon,housewares
Xerox Holdings Corp. ,xrx,united states,xnas,computers/consumer electronics
Xerox Holdings Corp. ,0a6y,united kingdom,xlon,computers/consumer electronics
X-FAB Silicon Foundries SE ,xfab,france,xpar,semiconductors
X-FAB Silicon Foundries SE ,0roz,united kingdom,xlon,semiconductors
X-FAB Silicon Foundries SE ,xfabf,united states,ootc,semiconductors
Xfuels Inc. ,xfls,united states,ootc,alternative fuels
XGD Inc. A ,300130,china,xshe,computers/consumer electronics
Xi S&D Inc. ,317400,south korea,xkrx,real estate developers
Xiabuxiabu Catering Management (China) Holdings Co. Ltd. ,520,hong kong,xhkg,restaurants
Xiamen 35.com Technology Co. Ltd. ,300051,china,xshe,internet/online
Xiamen Amoytop Biotech Co. Ltd. A ,688278,china,xshg,pharmaceuticals
Xiamen Anne Corp. Ltd. ,002235,china,xshe,paper/pulp
Xiamen Bank Co. Ltd. A ,601187,china,xshg,banking
Xiamen C&D Inc. A ,600153,china,xshg,transportation services
Xiamen Changelight Co. Ltd. ,300102,china,xshe,industrial electronics
Xiamen Comfort Science & Technology Group Co. Ltd. A ,002614,china,xshe,housewares
Xiamen East Asia Machinery Industrial Co. Ltd. A ,301028,china,xshe,industrial machinery
Xiamen Faratronic Co. Ltd. A ,600563,china,xshg,industrial electronics
Xiamen Guang Pu Electronics Co. Ltd. A ,300632,china,xshe,semiconductors
Xiamen Hexing Packaging Printing Co. Ltd. ,002228,china,xshe,containers/packaging
XiaMen HongXin Electron-Tech Co. Ltd. A ,300657,china,xshe,industrial electronics
Xiamen International Airport Co. Ltd. ,600897,china,xshg,transportation services
Xiamen International Port Co. Ltd. ,3378,hong kong,xhkg,water transport/shipping
Xiamen Intretech Inc. A ,002925,china,xshe,industrial electronics
Xiamen ITG Group Corp. Ltd. ,600755,china,xshg,wholesalers
Xiamen Jiarong Technology Co. Ltd. A ,301148,china,xshe,industrial machinery
Xiamen Jihong Technology Ltd. A ,002803,china,xshe,containers/packaging
Xiamen King Long Motor Group Co. Ltd. ,600686,china,xshg,commercial vehicles
Xiamen Kingdomway Group Co. ,002626,china,xshe,food products
Xiamen Leading Optics Co. Ltd. A ,605118,china,xshg,precision products
Xiamen Meiya Pico Information Co. Ltd. ,300188,china,xshe,software
Xiamen Port Development Co. Ltd. A ,000905,china,xshe,water transport/shipping
Xiamen R&T Plumbing Technology Co. Ltd. A ,002790,china,xshe,building materials/products
Xiamen Solex High Tech Industries Co. Ltd. A ,603992,china,xshg,building materials/products
Xiamen Sunrise Group Co. Ltd. A ,002593,china,xshe,motor vehicle parts
Xiamen Tungsten Co. Ltd. A ,600549,china,xshg,non-ferrous metals
Xiamen Voke Mold & Plastic Engineering Co. Ltd. ,301196,china,xshe,industrial machinery
Xiamen Wanli Stone Stock Co. Ltd. ,002785,china,xshe,building materials/products
Xiamen XGMA Machinery Co. Ltd. ,600815,china,xshg,mobile machinery
Xiamen Xiangyu Co. Ltd. A ,600057,china,xshg,transportation services
Xiamen Xinde Co. Ltd. A ,000701,china,xshe,industrial electronics
Xiamen Yanjan New Material Co. Ltd. A ,300658,china,xshe,chemicals
Xiamen Zhongchuang Environmental Technology Co. Ltd. A ,300056,china,xshe,industrial machinery
Xi'An Bright Laser Technologies Co. Ltd. A ,688333,china,xshg,computers/consumer electronics
Xi'an Catering Co. Ltd. ,000721,china,xshe,restaurants
Xi'an ChenXi Aviation Technology Corp. Ltd. ,300581,china,xshe,aerospace products/parts
Xi'An Global Printing Co. Ltd. A ,002799,china,xshe,containers/packaging
Xi'an Haitian Antenna Technologies Co. Ltd. ,8227,hong kong,xhkg,networking
Xi'an International Medical Investment Co. Ltd. ,000516,china,xshe,mixed retailing
Xi'An Manareco New Materials Co. Ltd. A ,688550,china,xshg,chemicals
Xi'an Peri Power Semiconductor Converting Technology Co. Ltd. ,300831,china,xshe,semiconductors
Xi'an Qujiang Cultural Tourism Co. Ltd. A ,600706,china,xshg,tourism
XiAn Shaangu Power Co. Ltd. ,601369,china,xshg,industrial machinery
Xi'an Sinofuse Electric Co. Ltd. A ,301031,china,xshe,industrial electronics
Xi'an Tian He Defense Technology Co. Ltd. ,300397,china,xshe,networking
Xi'an Tourism Co. Ltd. ,000610,china,xshe,tourism
Xian Triangle Defense Co. Ltd. A ,300775,china,xshe,aerospace products/parts
Xi'an Typical Industries Co. Ltd. A ,600302,china,xshg,industrial machinery
Xiandai Investment Co. Ltd. A ,000900,china,xshe,transportation services
Xiangcai Co. Ltd. A ,600095,china,xshg,pharmaceuticals
Xiangpiaopiao Food Co. Ltd. A ,603711,china,xshg,non-alcoholic beverages/drinks
Xiangtan Electric Manufacturing Co. Ltd. ,600416,china,xshg,industrial electronics
Xiangtan Electrochemical Scientific Co. Ltd. ,002125,china,xshe,chemicals
XiangXing International Holding Ltd. ,1732,hong kong,xhkg,transportation services
Xiangxue Pharmaceutical Co. Ltd. ,300147,china,xshe,pharmaceuticals
Xiangyang Automobile Bearing Co. Ltd. ,000678,china,xshe,motor vehicle parts
Xiangyang Boya Precision Industrial Equipments Co. Ltd. A ,300971,china,xshe,industrial machinery
Xiangyang Changyuan Donggu Industrial Corp. A ,603950,china,xshg,motor vehicle parts
Xiangyu Medical Co. Ltd. A ,688626,china,xshg,medical equipment/supplies
Xianhe Co. Ltd. A ,603733,china,xshg,paper/pulp
Xianheng International Science & Technology Co. Ltd. A ,605056,china,xshg,mobile machinery
Xiaomi Corp. ,3cp,germany,xfra,networking
Xiaomi Corp. ,1810,hong kong,xhkg,networking
Xiaomi Corp. ,xiacf,united states,ootc,networking
Xiaomi Corp. ,1810n,mexico,xmex,networking
Xiaomi Corp. ,3cp,bulgaria,xbul,networking
Xiaomi Corp. ADR ,xiacy,united states,ootc,networking
XiDeLang Holdings Ltd. ,5156,malaysia,xkls,footwear
Xigem Technologies Corp. ,xigm,canada,xcnq,software
Xigem Technologies Corp. ,xigmf,united states,ootc,software
XIIlab Co. Ltd. ,189330,south korea,xkrx,software
Xilam Animation ,xil,france,xpar,motion picture/sound recording
Xilam Animation ,0gjs,united kingdom,xlon,motion picture/sound recording
Xilinmen Furniture Co. Ltd. ,603008,china,xshg,furniture
Xilio Therapeutics Inc. ,xlo,united states,xnas,biotechnology
Xilong Scientific Co. Ltd. ,002584,china,xshe,chemicals
Ximei Resources Holding Ltd. ,9936,hong kong,xhkg,industrial products
Ximen Mining Corp. ,xim,canada,xtsx,gold
Ximen Mining Corp. ,xxmmf,united states,ootc,gold
Xin Chio Global Co. Ltd. ,3171,taiwan,roco,computers/consumer electronics
Xin Hee Co. Ltd. A ,003016,china,xshe,clothing
Xin Hwa Holdings Bhd ,5267,malaysia,xkls,transportation services
Xin Jiang Korla Pear Co. Ltd. A ,600506,china,xshg,farming
Xin Point Holdings Ltd. ,1571,hong kong,xhkg,motor vehicle parts
Xin Yuan Enterprises Group Ltd. ,1748,hong kong,xhkg,water transport/shipping
Xinchen China Power Holdings Ltd. ,1148,hong kong,xhkg,motor vehicle parts
Xinda International Corp. ,xnda,united states,ootc,diversified business services
Xinfengming Group Co. Ltd. A ,603225,china,xshg,chemicals
Xingbao International Co. Ltd. ,6130,taiwan,roco,semiconductors
Xingda International Holdings Ltd. ,1899,hong kong,xhkg,tires
Xingfa Aluminium Holdings Ltd. ,98,hong kong,xhkg,aluminum
Xingmin Intelligent Transportation Systems (Group) Co. Ltd. A ,002355,china,xshe,motor vehicle parts
Xingtong Shipping Co. Ltd. A ,603209,china,xshg,water transport/shipping
Xingye Alloy Materials Group Ltd. ,505,hong kong,xhkg,non-ferrous metals
Xingye Leather Technology Co. Ltd. A ,002674,china,xshe,footwear
Xingye Wulian Service Group Co. Ltd. A ,9916,hong kong,xhkg,real estate developers
Xingyuan Environment Technology Co. Ltd. ,300266,china,xshe,industrial electronics
Xinhu Zhongbao Co. Ltd. ,600208,china,xshg,real estate developers
Xinhua News Media Holdings Ltd. ,309,hong kong,xhkg,general services
Xinhua Winshare Publishing & Media Co. Ltd. ,811,hong kong,xhkg,specialty retail
Xinhua Winshare Publishing & Media Co. Ltd. ,601811,china,xshg,specialty retail
Xinhuanet Co. Ltd. ,603888,china,xshg,publishing
Xining Special Steel Co. Ltd. A ,600117,china,xshg,iron/steel
Xinji Shaxi Group Co. Ltd. ,3603,hong kong,xhkg,real estate developers
Xinjiang Baihuacun Pharma Tech Co. Ltd. A ,600721,china,xshg,pharmaceuticals
Xinjiang Bayi Iron & Steel Co. Ltd. A ,600581,china,xshg,iron/steel
XinJiang Beiken Energy Engineering Co. Ltd. A ,002828,china,xshe,oil & gas products/services
Xinjiang Beixin Road & Bridge Group Co. Ltd. ,002307,china,xshe,construction
Xinjiang Communications Construction Group Co. Ltd. A ,002941,china,xshe,construction
Xinjiang Daqo New Energy Co. Ltd. A ,688303,china,xshg,chemicals
Xinjiang East Universe (Group) Gas Co. Ltd. A ,603706,china,xshg,gas utilities
Xinjiang Goldwind Science & Technology Co. Ltd. ,002202,china,xshe,industrial electronics
Xinjiang Goldwind Science & Technology Co. Ltd. ,2208,hong kong,xhkg,industrial electronics
Xinjiang Goldwind Science & Technology Co. Ltd. ,xjngf,united states,ootc,industrial electronics
Xinjiang Guannong Fruit & Antler Co. Ltd. A ,600251,china,xshg,farming
Xinjiang Guotong Pipeline Co. Ltd. ,002205,china,xshe,building materials/products
Xinjiang Haoyuan Natural Gas Co. Ltd. A ,002700,china,xshe,pipeline transportation
Xinjiang Hejin Holding Co. Ltd. A ,000633,china,xshe,housewares
Xinjiang Hongtong Natural Gas Co. Ltd. A ,605169,china,xshg,gas utilities
Xinjiang International Industry Co. Ltd. A ,000159,china,xshe,diversified holding companies
Xinjiang Joinworld Co. Ltd. A ,600888,china,xshg,aluminum
Xinjiang La Chapelle Fashion Co. Ltd. ,603157,china,xshg,clothing
Xinjiang La Chapelle Fashion Co. Ltd. ,6116,hong kong,xhkg,clothing
Xinjiang Machinery Research Institute Co. Ltd. ,300159,china,xshe,mobile machinery
Xinjiang Qingsong Building Materials & Chemicals (Group) Co. Ltd. ,600425,china,xshg,building materials/products
Xinjiang Sailing Information Technology Co. Ltd. A ,300588,china,xshe,software
Xinjiang Sayram Modern Agriculture Co. Ltd. A ,600540,china,xshg,farming
Xinjiang Talimu Agriculture Development Co. Ltd. A ,600359,china,xshg,farming
Xinjiang Tianfu Energy Co. Ltd. ,600509,china,xshg,electric utilities
Xinjiang Tianrun Dairy Co. Ltd. A ,600419,china,xshg,paper/pulp
Xinjiang Tianshan Animal Husbandry Bio-Engineering Co. Ltd. ,300313,china,xshe,farming
Xinjiang Tianshan Cement Co. Ltd. A ,000877,china,xshe,building materials/products
Xinjiang Tianshun Supply Chain Co. Ltd. A ,002800,china,xshe,transportation services
Xinjiang Tianye Co. Ltd. A ,600075,china,xshg,chemicals
Xinjiang Tianye Water Saving Irrigation System Co. Ltd. ,840,hong kong,xhkg,building materials/products
Xinjiang Torch Gas Co. Ltd. ,603080,china,xshg,pipeline transportation
Xinjiang Western Animal Husbandry Co. Ltd. ,300106,china,xshe,farming
Xinjiang Winka Times Department Store Co. Ltd. A ,603101,china,xshg,mixed retailing
Xinjiang Xintai Natural Gas Co. Ltd. A ,603393,china,xshg,gas utilities
Xinjiang Xinxin Mining Industry Co. Ltd. ,3833,hong kong,xhkg,non-ferrous metals
Xinjiang Xuefeng Sci-Tech (Group) Co. Ltd. A ,603227,china,xshg,chemicals
Xinjiang Yilite Industry Co. Ltd. A ,600197,china,xshg,alcoholic beverages/drinks
Xinjiang Youhao Group Co. Ltd. ,600778,china,xshg,mixed retailing
Xinjiang Zhongtai Chemical Co. Ltd. ,002092,china,xshe,chemicals
Xinjiang Zhundong Petroleum Technology Co. Ltd. ,002207,china,xshe,oil & gas products/services
Xinlong Holding (Group) Co. Ltd. ,000955,china,xshe,chemicals
XInlun New Materials Co. Ltd. A ,002341,china,xshe,precision products
Xinming China Holdings Ltd. ,2699,hong kong,xhkg,real estate developers
Xinte Energy Co. Ltd. ,1799,hong kong,xhkg,construction
XinTec Inc. ,3374,taiwan,roco,semiconductors
Xintela AB ,xint,sweden,xsto,biotechnology
Xinxiang Chemical Fiber Co. Ltd. ,000949,china,xshe,chemicals
Xinxiang Richful Lube Additive Co. Ltd. A ,300910,china,xshe,chemicals
Xinxiang Tuoxin Pharmaceutical Co. Ltd. A ,301089,china,xshe,pharmaceuticals
Xinxing Ductile Iron Pipes Co. Ltd. A ,000778,china,xshe,iron/steel
Xinya Electronic Co. Ltd. A ,605277,china,xshg,industrial electronics
Xinyangfeng Agricultural Technology Co. Ltd. A ,000902,china,xshe,chemicals
Xinyaqiang Silicon Chemistry Co. Ltd. A ,603155,china,xshg,chemicals
Xinyi Electric Storage Holdings Ltd. ,8328,hong kong,xhkg,industrial electronics
Xinyi Energy Holdings Ltd. ,3868,hong kong,xhkg,renewable energy generation
Xinyi Glass Holdings Ltd. ,868,hong kong,xhkg,industrial products
Xinyi Glass Holdings Ltd. ,xyigf,united states,ootc,industrial products
Xinyi Glass Holdings Ltd. ADR ,xyigy,united states,ootc,industrial products
Xinyi Solar Holdings Ltd. ,xnyif,united states,ootc,industrial electronics
Xinyi Solar Holdings Ltd. ,968,hong kong,xhkg,industrial electronics
Xinyi Solar Holdings Ltd. ADR ,xishy,united states,ootc,industrial electronics
Xinyu Iron & Steel Co. Ltd. ,600782,china,xshg,iron/steel
Xinyuan Real Estate Co. Ltd. ADR ,xin,united states,xnys,real estate developers
Xinyuan Real Estate Co. Ltd. ADR ,3xra,germany,xfra,real estate developers
Xiongan Kerong Environment Technology Co. Ltd. A ,300152,china,xshe,environment/waste management
Xior Student Housing N.V. ,xior,belgium,xbru,residential reits
Xior Student Housing N.V. ,0rd8,united kingdom,xlon,residential reits
Xishui Strong Year Co. Ltd. Inner Mongolia ,600291,china,xshg,building materials/products
Xiwang Foodstuffs Co. Ltd. ,000639,china,xshe,food products
Xiwang Property Holdings Co. Ltd. ,2088,hong kong,xhkg,real estate developers
Xiwang Special Steel Co. Ltd. ,1266,hong kong,xhkg,iron/steel
Xizi Clean Energy Equipment Manufacturing Co. Ltd. A ,002534,china,xshe,building materials/products
XJ Electric Co. Ltd. A ,000400,china,xshe,industrial machinery
XL Axiata ,excl,indonesia,xidx,wireless telecommunications services
XL Axiata ADR ,ptxky,united states,ootc,wireless telecommunications services
XL Fleet Corp. ,xl,united states,xnys,automobiles
XL Holdings Bhd ,7121,malaysia,xkls,fishing
X-LEGEND Entertainment Co. Ltd. ,4994,taiwan,xtai,toys & games
Xlife Sciences AG ,xls,switzerland,xswx,biotechnology
XLMedia PLC ,xlmdf,united states,ootc,advertising/marketing/public relations
XLMedia PLC ,xlm,united kingdom,xlon,advertising/marketing/public relations
XMH Holdings Ltd. ,bqf,singapore,xses,water transport/shipping
XMReality AB ,xmr,sweden,xsto,software
XNET Corp. ,4762,japan,xtks,software
XOMA Corp. ,0m26,united kingdom,xlon,biotechnology
XOMA Corp. ,xoma,united states,xnas,biotechnology
XOMA Corp. 8.625% Pfd. Series A ,xomap,united states,xnas,biotechnology
XOMA Corp. Dep. Pfd. (Rep. 8.375% Cum. Pfd. Series B) ,xomao,united states,xnas,biotechnology
Xometry Inc. Cl A ,xmtr,united states,xnas,specialty retail
XORTX Therapeutics Inc. ,xrtx,united states,xnas,computers/consumer electronics
XORTX Therapeutics Inc. ,xrtx,canada,xtsx,pharmaceuticals
Xos Inc. ,xos,united states,xnas,automobiles
Xos Inc. Wt ,xosww,united states,xnas,None
XOX Bhd ,0165,malaysia,xkls,wireless telecommunications services
XOX Networks Bhd ,0140,malaysia,xkls,wholesalers
XOX Technology Bhd ,0017,malaysia,xkls,computer services
XP Chemistries AB ,xpc,sweden,xsto,chemicals
XP Factory PLC ,xpf,united kingdom,xlon,recreational services
XP Inc. Cl A ,xp,united states,xnas,investment advisors
XP Power Ltd. ,xpp,united kingdom,xlon,industrial electronics
XP Power Ltd. ,xpplf,united states,ootc,industrial electronics
XPAC Acquisition Corp. ,xpaxu,united states,xnas,shell companies
XPAC Acquisition Corp. ,xpax,united states,xnas,shell companies
XPAC Acquisition Corp. Wt ,xpaxw,united states,xnas,None
Xpecunia Nordic AB ,xpec,sweden,xngm,securities
Xpediator PLC ,xpd,united kingdom,xlon,transportation services
XPEL Inc. ,xpel,united states,xnas,motor vehicle parts
XPeng Inc. ,9868,hong kong,xhkg,automobiles
XPeng Inc. ADR ,xpev,united states,xnys,automobiles
Xperi Holding Corp. ,0m2a,united kingdom,xlon,semiconductors
Xperi Holding Corp. ,xper,united states,xnas,semiconductors
XPhyto Therapeutics Corp. ,xphy,canada,xcnq,pharmaceuticals
XPhyto Therapeutics Corp. ,xphyf,united states,ootc,pharmaceuticals
XPhyto Therapeutics Corp. ,4xt,united states,xetr,pharmaceuticals
Xplora Technologies A/S ,xplra,norway,xosl,computers/consumer electronics
Xplore Resources Corp. ,xplr,canada,xtsx,shell companies
Xplus S.A. ,xpl,poland,xwar,software
XPO Logistics Inc. ,0m1o,united kingdom,xlon,transportation services
XPO Logistics Inc. ,xpo,united states,xnys,transportation services
XPON Technologies Group Ltd. ,xpn,australia,xasx,advertising/marketing/public relations
Xponential Fitness Inc. ,xpof,united states,xnys,recreational services
XpresSpa Group Inc. ,xspa,united states,xnas,consumer services
Xpro India Ltd. ,590013,india,xbom,chemicals
XPS Pensions Group PLC ,xps,united kingdom,xlon,accounting
XR Energy Inc. ,xreg,united states,ootc,diversified business services
XR Immersive Tech Inc. ,vrar,canada,xcnq,emerging technologies
XR Immersive Tech Inc. ,fnttf,united states,ootc,emerging technologies
XRApplied Technologies Inc. ,xrapf,united states,ootc,non-ferrous metals
XRApplied Technologies Inc. ,xra,canada,xcnq,non-ferrous metals
XReality Group Ltd. ,xrg,australia,xasx,recreational services
Xref Ltd. ,xf1,australia,xasx,software
XRF Scientific Ltd. ,xrf,australia,xasx,precision products
XS Financial Inc. ,xshlf,united states,ootc,general services
XS Financial Inc. ,xsf,canada,xcnq,general services
Xsovt Brands Inc. ,xsvt,united states,ootc,footwear
XSport Global Inc. ,xspt,united states,ootc,computer services
XSpray Pharma AB ,xspray,sweden,xsto,biotechnology
XSpray Pharma AB ,0ghz,united kingdom,xlon,biotechnology
Xstate Resources Ltd. ,xst,australia,xasx,oil extraction
Xtant Medical Holdings Inc. ,xtnt,united states,xase,medical equipment/supplies
XTB S.A. ,xtb,poland,xwar,securities
XTC New Energy Materials (Xiamen) Co. Ltd. A ,688778,china,xshg,chemicals
Xtek Ltd. ,xte,australia,xasx,defense equipment/products
Xtep International Holdings Ltd. ,1368,hong kong,xhkg,clothing
X-Terra Resources Inc. ,xtrrf,united states,ootc,gold
X-Terra Resources Inc. ,xtt,canada,xtsx,gold
Xtglobal Infotech Ltd. ,531225,india,xbom,software
Xtierra Inc. ,xag,canada,xtsx,precious metals
Xtierra Inc. ,xresf,united states,ootc,precious metals
XTL Biopharmaceuticals Ltd. ,xtlb,israel,xtae,biotechnology
XTL Biopharmaceuticals Ltd. ADR ,xtlb,united states,xnas,biotechnology
XTM Inc. ,paid,canada,xcnq,computer services
XTM Inc. ,xtmif,united states,ootc,computer services
XTPL S.A. ,xtp,poland,xwar,industrial electronics
XTRA Bitcoin Inc. ,cbtc,united states,ootc,securities
Xtra Energy Corp. ,xtpt,united states,ootc,oil extraction
Xtract Resources PLC ,xtr,united kingdom,xlon,gold
Xtra-Gold Resources Corp. ,xtgrf,united states,ootc,gold
Xtra-Gold Resources Corp. ,xtg,canada,xtse,gold
Xtreme Fighting Championships ,xfci,united states,ootc,general mining
Xu Yuan Packaging Technology Co. Ltd. ,8421,taiwan,roco,industrial machinery
Xuancheng Valin Precision Technology Co. Ltd. A ,603356,china,xshg,industrial products
Xuchang KETOP Testing Research Institute Co. Ltd. A ,003008,china,xshe,precision products
Xuchang Yuandong Drive Shaft Co. Ltd. ,002406,china,xshe,motor vehicle parts
Xueda (Xiamen) Education Technology Group Co. Ltd. A ,000526,china,xshe,consumer services
Xuelong Group Co. Ltd. A ,603949,china,xshg,motor vehicle parts
Xunlei Ltd. ADR ,xnet,united states,xnas,internet/online
Xurpas Inc. ,x,philippines,xphs,software
Xuzhou Handler Special Vehicle Co. Ltd. ,300201,china,xshe,mobile machinery
Xvivo Perfusion AB ,0rkl,united kingdom,xlon,medical equipment/supplies
Xvivo Perfusion AB ,xvipf,united states,ootc,medical equipment/supplies
Xvivo Perfusion AB ,xvivo,sweden,xsto,medical equipment/supplies
Xxentria Technology Materials Co. Ltd. ,8942,taiwan,roco,industrial products
XXL ASA ,0r3p,united kingdom,xlon,specialty retail
XXL ASA ,xxl,norway,xosl,specialty retail
XXL ASA ADR ,xxlly,united states,ootc,specialty retail
XXL Energy Corp. ,xl,canada,xtsx,oil extraction
XXL Energy Corp. ,xleff,united states,ootc,oil extraction
Xybion Digital Inc. ,xybn,canada,xtsx,shell companies
Xylem Inc. ,xyl,united states,xnys,industrial machinery
Xylem Inc. ,0m29,united kingdom,xlon,industrial machinery
XYMAX REIT Investment Corp. ,3488,japan,xtks,industrial/office reits
